Review,Beer_name,MultinomialNB_label
mercifully consumed at a crap sushi hole with white servers. clear gold wig a small compact white cap. barely any aroma but there is some grains and a bit of wheat and slight fruit or is that the taste? pretty much the same aside from a good bitterness. decent brew after all.,Asahi Super Dry,Negative
"pours pale golden with a thin ugly head, aroma is grainy, some citrus, fresh. the flavor is not suprisingly pale lagerish, it is smooth, drinkably simple, but light and flavorless at the same time, as far as pale lagers go, i have had worse, alot worse. will never drink again!",Asahi Super Dry,Negative
"i like this. this beer is clean, very drinkable and most of all very refreshing. would make a great session beer. this in fact is one of those rare beers that can be enjoyed straight from the a perfect summer time thirst quencher. i can see why the japanese are so fond of this one.",Asahi Super Dry,Positive
"pours gold with a large fading head. nose shows grassy hops and faint grainy malt with a cardboard character. pretty soft. similar flavours, very light, though theres a big cardboard hit. very watery, too much carbonation.",Asahi Super Dry,Negative
"clear golden with a white, short lived head. unrevealing aroma. some light malts comes through. light sweet and light bitter. watery. bland.",Asahi Super Dry,Negative
"didn t expect much and i got what i expected. nose was chicken broth and corn. slight yeasty smell. off. it actually looked like chicken stock, too. slight head. tasted like brown rice cooked in chicken broth. might be good with some food but as a stand alone it is horrible.",Asahi Super Dry,Negative
was not impressed with this won t be buying it again not graet tasteing or smelling,Asahi Super Dry,Negative
"can. medium head with medium duration. color is pale golden. aroma and taste are malt, grain and hops.",Asahi Super Dry,Positive
"a decent above average lager in my opinion, the beer has some interesting fruity notes that are not over the top, providing an extra layer of interest in the beer. no corn dms aroma or flavor in this beer, which puts it above many similar beers in my opinion.",Asahi Super Dry,Negative
i like it but don t love it. nice appearance and initial taste but is let down by its after taste and aroma. still worth a try though.,Asahi Super Dry,Positive
"at sumo s, scheveningen. decent white head. normal pils colour. ok.",Asahi Super Dry,Negative
"fresh, crisp and clear pretty much sums this one up. rather good for the beer it s trying to be. damn expensive per pint in perth though",Asahi Super Dry,Negative
"astringent. not much aroma. sort of like coors, with a bit more flavor. blech.",Asahi Super Dry,Negative
light gold pour with a quickly dissipating white head. faint grain aroma. somewhat dry on taste. flavor is slightly sweet and grainy.,Asahi Super Dry,Positive
well described commercially. a perfect choice for sushi or japanese meals to accentuate the food without overpowering. my choice for dinner at blossom. well played.,Asahi Super Dry,Positive
"pours a clear pale golden color with a white head. nose is slightly sweet with weak grains and adjuncts. light body, slight initial sweetness with grains and rice, just a hint of citrus. finish is dry, only a hint of bitterness, somewhat metallic.",Asahi Super Dry,Negative
light grain aroma. clear light golden color with a small white head. light flavor with a touch of bitterness at the end.,Asahi Super Dry,Positive
"can t believe i haven t gotten to this one yet. a pale lager with hint of grains, ok for what it is",Asahi Super Dry,Negative
"yes, me like. good looking, ok smelling and fine tasting. fresh. bootle bought at supermarket in thailand.",Asahi Super Dry,Positive
"rating. yellow color with small white head. light malty aroma. taste, watery, notes of sweetness. bad.",Asahi Super Dry,Negative
"home from a nearby night shop: describes it as japan s premium beer super dry but that is all pretty much nonsense, generic, little bit dry, asian lager, tastes a bit artificial rice but overall bland and forgetable",Asahi Super Dry,Negative
"i like it as a nice asian lager, i feel it was very similar to saporro, stil good",Asahi Super Dry,Positive
".l pours a clear pale body with the typical thin white lager head. aroma is faint malt, dry water and dust. funny, but this tastes nothing. watery fizzing texture tasting water with perhaps a little sweet aftertaste. not dry at all and definitely not super dry!",Asahi Super Dry,Negative
"orange copper with hardly any aroma but maybe a faint citrus hop tang? thats a stretch though. taste is similar but the flavor that does come out is no dice for me. metallic and musty, not a fan. it doesn t have the interest or the drinkability going for me.",Asahi Super Dry,Negative
"liter nose of cooked rice and corn. taste is the same. some gross sweetness. not very good but far from being as bad as say, molson canadian.",Asahi Super Dry,Negative
slightly better than other japanese macro brews it does deliver a slightly dry finish.,Asahi Super Dry,Negative
"pale yellow colour with little head. slight aroma. weak, light flavour.",Asahi Super Dry,Negative
". clear amber pour with basically no head, just a sizzle of white. plain sweet aroma with a sweet fusel caramel flavor. meh.",Asahi Super Dry,Negative
light gold with a white head. not bad tasting at all. it has a watery taste mixed with a small grain flavor.,Asahi Super Dry,Negative
blaaaaaaaaaaah. this beer tastes like water. i will never buy another one of these beers. i don t care if this was the last beer left in the world. i would rather drink straight alcohol or aftershave.,Asahi Super Dry,Negative
"nice refreshing beer with sweet, hoppy characters. good thirst quencher.",Asahi Super Dry,Positive
"can, courtesy of pivnizub. clear pale yelow, mid sized white head. malty nose. malty, dusty, light bodied and thin.",Asahi Super Dry,Positive
"surprised at bad reviews, this is a very good beer, its light and tasty and a refreshing brew. has a nice aroma and very mouthfilling. this beer was manna from heaven after a year of substandard korean beers. i drank it at a layover at kansai airport on my way back to nz. it was expensive",Asahi Super Dry,Positive
"the beer in glass is golden yellow with a fine, flat head. smells revealed hoppy grainy. the beginning part is sweet hoppy and very sugary. the aftertaste is again grainy, also sweet. the further course is still very sweet and in fact a bit dry and difficult to digest.",Asahi Super Dry,Positive
"pours golden with a little head. kind of a light aroma but, nothing too appealing. taste and palatethere s just nothing much to talk about. this really isn t a good beer. i don t think i would enjoy it on a hot sunny day.",Asahi Super Dry,Negative
"part of an import pack i got for christmas. pours a dark yellow with a quickly dissipating white head. tastes like other macro lagersstraw wheat rice flavor. not much flavor in it, everything fades quickly. meh.",Asahi Super Dry,Negative
"pours clear pale golden with huge fluffy white head. weak aroma of malts and hops. crispy dry mouthfeel. flavor is very dry and hoppy, nice, with malty tones. watery palate. finishes short. good beer that doesn t fill you up and you can drink a bunch of, yet doesn t taste like piss.",Asahi Super Dry,Negative
"pours clear pale golden with huge fluffy white head. weak aroma of malts and hops with tones of dry hay. crispy dry mouthfeel. flavor is very dry and hoppy, nice, with malty tones. watery palate. finishes dry tart, quite shortlived.",Asahi Super Dry,Positive
"appearance :pale, golden, hazy, rocky head, white foam, taste :light sweetness, medium bitterness, medium sourness, the palate:full body, oily feel, fizzy, aroma :caramel, bread, nuts, hops,floral, grass, herbs, earthy, leaves, butterscotch, cooked vegetables, ginger, rotten eggs, smoke,",Asahi Super Dry,Positive
pours clear golden with a white head. aroma has notes of malt and grain. taste is very dry and a little watery.,Asahi Super Dry,Positive
"pale yellow, small head. grain and malt aromas, tastes like grain and some hoppy hints. dry and reaaaaallly industrial in every way. not a fan of the finish either, astringent industrial nastiness.",Asahi Super Dry,Negative
"a version brewed by baltika in russia. pale yellow, small head. as a matter of fact, it really is super dry. also, it is overly carbonated and then there is some sourness in the finish. must be the rice.",Asahi Super Dry,Negative
